VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Burundi,2021,0.06303524,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cabo Verde,2017,0.137484653,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cabo Verde,2018,0.109285332,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cabo Verde,2019,0.098104314,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cabo Verde,2020,0.069413975,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cabo Verde,2021,0.069727761,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2017,0.356716705,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2018,0.361131909,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2019,0.363755994,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2020,0.388480471,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cambodia,2021,0.398073335,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cameroon,2017,0.056819085,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cameroon,2018,0.058373281,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cameroon,2019,0.061512832,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cameroon,2020,0.063947422,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cameroon,2021,0.065589999,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Canada,2017,0.285956981,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Canada,2018,0.263900421,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Canada,2019,0.271089254,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Canada,2020,0.240720486,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Canada,2021,0.247649954,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Central African Republic,2017,0.124489626,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Central African Republic,2018,0.12310405,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Central African Republic,2019,0.129771858,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Central African Republic,2020,0.131104951,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Central African Republic,2021,0.131310957,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,2017,0.077649788,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,2018,0.080076881,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,2019,0.079071676,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,2020,0.082663619,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chad,2021,0.094125198,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chile,2017,0.232930295,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chile,2018,0.238372072,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chile,2019,0.243666376,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chile,2020,0.234869887,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Chile,2021,0.210938644,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2017,1.671658762,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2018,1.8375644,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2019,1.939853084,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2020,2.201890751,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,China,2021,2.51183631,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Colombia,2017,0.120705179,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Colombia,2018,0.093870727,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Colombia,2019,0.102562908,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Colombia,2020,0.095664318,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Colombia,2021,0.103343378,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Comoros,2017,0.091764393,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Comoros,2018,0.100941646,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Comoros,2019,0.110720465,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Comoros,2020,0.118245816,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Comoros,2021,0.123116406,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Congo,2017,0.222376546,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Congo,2018,0.196990161,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Congo,2019,0.217580738,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Congo,2020,0.303607114,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Congo,2021,0.230108458,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Costa Rica,2017,0.466931483,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Costa Rica,2018,0.436266239,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Costa Rica,2019,0.423832251,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Costa Rica,2020,0.426258256,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Costa Rica,2021,0.458763553,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,2017,0.482551377,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,2018,0.610399402,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,2019,0.716130293,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,2020,0.652938444,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Croatia,2021,0.696018034,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2017,0.19813832,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2018,0.201617458,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2019,0.189840254,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2020,0.130889172,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cuba,2021,0.101642742,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,2017,0.714127061,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,2018,0.73030866,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,2019,0.836334878,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,2020,0.823485647,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Cyprus,2021,0.797219144,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Czechia,2017,1.509674153,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Czechia,2018,1.325710942,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Czechia,2019,1.479202266,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Czechia,2020,1.571980723,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Czechia,2021,1.615031412,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d'Ivoire,2017,0.252795578,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d'Ivoire,2018,0.296314762,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d'Ivoire,2019,0.316665957,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d'Ivoire,2020,0.312162231,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Côte d'Ivoire,2021,0.341032726,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic People's Republic of Korea,2017,0.369926068,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic People's Republic of Korea,2018,0.361583056,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic People's Republic of Korea,2019,0.331054763,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic People's Republic of Korea,2020,0.332886438,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic People's Republic of Korea,2021,0.354007022,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2017,0.355903922,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2018,0.362653645,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2019,0.394662345,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2020,0.423971953,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Democratic Republic of the Congo,2021,0.421815345,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Denmark,2017,1.314180019,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Denmark,2018,0.798987616,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Denmark,2019,1.700763213,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Denmark,2020,1.367343111,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Denmark,2021,0.913321645,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Djibouti,2017,13.08500822,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Djibouti,2018,12.55895807,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Djibouti,2019,13.47134027,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Djibouti,2020,13.72746732,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Djibouti,2021,13.31869871,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominica,2017,0.004081023,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominica,2018,0.003475212,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominica,2019,0.003985592,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominica,2020,0.004211394,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominica,2021,0.005126002,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominican Republic,2017,0.172919601,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominican Republic,2018,0.176786349,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominican Republic,2019,0.191526827,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominican Republic,2020,0.215109259,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Dominican Republic,2021,0.226489062,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2017,0.676427857,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2018,0.626159428,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2019,0.61582709,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2020,0.635118558,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ecuador,2021,0.633200543,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2017,0.64665598,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2018,0.665586457,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2019,0.691560208,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2020,0.749866853,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Egypt,2021,0.806754178,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,El Salvador,2017,0.089099488,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,El Salvador,2018,0.091224026,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,El Salvador,2019,0.124212507,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,El Salvador,2020,0.144872525,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,El Salvador,2021,0.099931204,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eritrea,2017,0.017546141,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eritrea,2018,0.020021075,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eritrea,2019,0.020841913,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eritrea,2020,0.019891109,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eritrea,2021,0.02037705,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Estonia,2017,0.653538627,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Estonia,2018,0.559751446,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Estonia,2019,0.64407432,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Estonia,2020,0.552901248,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Estonia,2021,0.575024857,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eswatini,2017,0.10666397,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eswatini,2018,0.110401823,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eswatini,2019,0.113574304,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eswatini,2020,0.109468984,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Eswatini,2021,0.119438235,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2017,0.137297128,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2018,0.135539352,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2019,0.158235958,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2020,0.177449874,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ethiopia,2021,0.198055448,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Fiji,2017,0.410868805,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Fiji,2018,0.440401051,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Fiji,2019,0.477565186,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Fiji,2020,0.483239587,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Fiji,2021,0.459152815,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Finland,2017,0.045557788,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Finland,2018,0.047421188,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Finland,2019,0.018883316,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Finland,2020,0.019301172,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Finland,2021,0.018583252,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,France,2017,1.716494271,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,France,2018,1.981628614,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,France,2019,1.870681271,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,France,2020,1.752293281,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,France,2021,1.955815875,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,2017,0.250173393,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,2018,0.26047673,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,2019,0.276605605,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,2020,0.325512477,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gabon,2021,0.306867563,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,2017,0.115798559,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,2018,0.117493608,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,2019,0.125635758,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,2020,0.134212526,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Gambia,2021,0.147675477,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Georgia,2017,0.362637103,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Georgia,2018,0.439764076,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Georgia,2019,0.409289065,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Georgia,2020,0.435083059,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Georgia,2021,0.331615802,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Germany,2017,2.210126367,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Germany,2018,1.493007521,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Germany,2019,1.8990944,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Germany,2020,1.781190546,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Germany,2021,2.066742466,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,2017,0.150275232,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,2018,0.147965383,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,2019,0.150527419,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,2020,0.164668885,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Ghana,2021,0.181356837,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Greece,2017,0.449403587,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Greece,2018,0.442089356,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Greece,2019,0.483832771,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Greece,2020,0.501909315,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Greece,2021,0.499318566,US$/m3,E,FALSE
Water use,Pressure on water resources,SDG 6.4.1. Irrigated Agriculture Water Use Efficiency,Grenada,2017,2.164557738,US$/m3,E,FALSE
